Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,2,4,-1.659999967,127.3899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Lori,4354,Clements,XXXXXXXXX,Home Office,PR,427 Clear Leaf Loop,725,4,Apparel,18.23566818,-66.37059784,Europe,Mykolayiv,Ucrania,4354,9/17/2016 1:45,42821,403,2.599999905,0.02,106924,129.9900055,-0.01,1,129.9900055,127.3899994,-1.659999967,Eastern Europe,Mykolayiv,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/19/2016 1:45,Standard Class
PAYMENT,6,4,6.639999866,58.79000092,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Grace,376,Sanchez,XXXXXXXXX,Home Office,PR,6468 Fallen Close,725,4,Apparel,18.24754334,-66.0253067,Europe,Preston,Reino Unido,376,10/23/2015 14:07,20250,365,1.200000048,0.02,50578,59.99000168,0.109999999,1,59.99000168,58.79000092,6.639999866,Northern Europe,Inglaterra,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/29/2015 14:07,Standard Class
PAYMENT,6,4,38.22000122,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Virginia,7060,Carroll,XXXXXXXXX,Home Office,PR,5958 Emerald Nook,725,4,Apparel,18.26106262,-66.3705368,Europe,Colchester,Reino Unido,7060,9/12/2015 4:53,17415,403,2.599999905,0.02,43517,129.9900055,0.300000012,1,129.9900055,127.3899994,38.22000122,Northern Europe,Inglaterra,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/18/2015 4:53,Standard Class
PAYMENT,5,4,28.65999985,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Karen,11848,Smith,XXXXXXXXX,Home Office,PR,2915 Round Byway,725,4,Apparel,18.28989029,-66.37056732,Europe,Cosenza,Italia,11848,9/7/2015 21:11,17119,403,2.599999905,0.02,42819,129.9900055,0.230000004,1,129.9900055,127.3899994,28.65999985,Southern Europe,Calabria,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/12/2015 21:11,Standard Class
PAYMENT,6,4,35.66999817,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,127,Martin,XXXXXXXXX,Home Office,PR,437 Cozy Log Range,725,4,Apparel,18.22756958,-66.0435791,Europe,Aprilia,Italia,127,6/29/2015 12:53,12300,403,2.599999905,0.02,30729,129.9900055,0.280000001,1,129.9900055,127.3899994,35.66999817,Southern Europe,Lacio,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/5/2015 12:53,Standard Class
PAYMENT,4,4,41.40000153,127.3899994,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Carol,4631,Smith,XXXXXXXXX,Home Office,PR,5995 Hazy Avenue,725,4,Apparel,18.27369881,-66.37052918,Europe,Las Rozas de Madrid,España,4631,6/26/2015 17:37,12108,403,2.599999905,0.02,30277,129.9900055,0.330000013,1,129.9900055,127.3899994,41.40000153,Southern Europe,Madrid,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/30/2015 17:37,Standard Class
PAYMENT,5,4,59.86999893,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Angela,12432,Smith,XXXXXXXXX,Home Office,PR,1525 Jagged Barn Highlands,725,4,Apparel,18.20589638,-66.37057495,Europe,Hasselt,Bélgica,12432,9/19/2015 2:57,17889,403,2.599999905,0.02,44689,129.9900055,0.469999999,1,129.9900055,127.3899994,59.86999893,Western Europe,Limburgo,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/24/2015 2:57,Standard Class
PAYMENT,5,4,38.22000122,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,James,5447,Watkins,XXXXXXXXX,Home Office,PR,2977 Emerald Swale,725,4,Apparel,18.21355438,-66.37052155,Europe,Trier,Alemania,5447,8/29/2015 19:59,16499,403,2.599999905,0.02,41212,129.9900055,0.300000012,1,129.9900055,127.3899994,38.22000122,Western Europe,Renania-Palatinado,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/3/2015 19:59,Standard Class
PAYMENT,6,4,36.5699997,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,11327,Smith,XXXXXXXXX,Home Office,PR,6459 Red Alley,725,4,Apparel,18.24354935,-66.37062836,Europe,Oslo,Noruega,11327,7/10/2017 9:23,63120,403,3.900000095,0.029999999,157812,129.9900055,0.289999992,1,129.9900055,126.0899963,36.5699997,Northern Europe,Oslo,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/16/2017 9:23,Standard Class
PAYMENT,6,4,45.77000046,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Frances,7576,Smith,XXXXXXXXX,Home Office,PR,4379 Rocky Diversion,725,4,Apparel,18.20776367,-66.37052918,Europe,Barcelona,España,7576,7/7/2015 11:49,12845,403,3.900000095,0.029999999,32123,129.9900055,0.360000014,1,129.9900055,126.0899963,45.77000046,Southern Europe,Cataluña,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/13/2015 11:49,Standard Class
PAYMENT,4,4,40.97999954,126.0899963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,9091,Hickman,XXXXXXXXX,Home Office,PR,245 Lost Way,725,4,Apparel,18.25314331,-66.37052155,Europe,Madrid,España,9091,7/6/2015 12:21,12778,403,3.900000095,0.029999999,31959,129.9900055,0.330000013,1,129.9900055,126.0899963,40.97999954,Southern Europe,Madrid,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/10/2015 12:21,Standard Class
PAYMENT,4,4,-23.70000076,126.0899963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Carol,4631,Smith,XXXXXXXXX,Home Office,PR,5995 Hazy Avenue,725,4,Apparel,18.27369881,-66.37052918,Europe,Las Rozas de Madrid,España,4631,6/26/2015 17:37,12108,403,3.900000095,0.029999999,30276,129.9900055,-0.189999998,1,129.9900055,126.0899963,-23.70000076,Southern Europe,Madrid,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/30/2015 17:37,Standard Class
PAYMENT,3,4,5.820000172,58.18999863,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Shirley,4366,Riley,XXXXXXXXX,Home Office,PR,7108 Cinder Road,725,4,Apparel,18.21341896,-66.37055969,Europe,Paris,Francia,4366,8/14/2015 7:55,15437,365,1.799999952,0.029999999,38589,59.99000168,0.100000001,1,59.99000168,58.18999863,5.820000172,Western Europe,Isla de Francia,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/17/2015 7:55,Standard Class
PAYMENT,4,4,60.52000046,126.0899963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,5382,Smith,XXXXXXXXX,Home Office,PR,6104 Rocky Sky Vale,725,4,Apparel,18.29100418,-66.37060547,Europe,Rostock,Alemania,5382,7/19/2017 16:55,63758,403,3.900000095,0.029999999,159366,129.9900055,0.479999989,1,129.9900055,126.0899963,60.52000046,Western Europe,Mecklemburgo-Pomerania Occidental,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/23/2017 16:55,Standard Class
PAYMENT,2,4,2.519999981,126.0899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Anthony,6746,Sanchez,XXXXXXXXX,Home Office,PR,6036 Noble Blossom Wynd,725,4,Apparel,18.2505703,-66.37058258,Europe,Tours,Francia,6746,8/24/2015 4:03,16111,403,3.900000095,0.029999999,40239,129.9900055,0.02,1,129.9900055,126.0899963,2.519999981,Western Europe,Centro-Valle de Loira,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/26/2015 4:03,Standard Class
PAYMENT,6,4,43.68000031,124.7900009,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,11327,Smith,XXXXXXXXX,Home Office,PR,6459 Red Alley,725,4,Apparel,18.24354935,-66.37062836,Europe,Oslo,Noruega,11327,7/10/2017 9:23,63120,403,5.199999809,0.039999999,157810,129.9900055,0.349999994,1,129.9900055,124.7900009,43.68000031,Northern Europe,Oslo,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/16/2017 9:23,Standard Class
PAYMENT,4,4,10.97999954,124.7900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,10057,Steele,XXXXXXXXX,Home Office,PR,7349 Quaking Vista,725,4,Apparel,18.20861626,-66.3706131,Europe,Dublín,Irlanda,10057,7/13/2015 14:16,13263,403,5.199999809,0.039999999,33191,129.9900055,0.090000004,1,129.9900055,124.7900009,10.97999954,Northern Europe,Dublín,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/17/2015 14:16,Standard Class
PAYMENT,6,4,37.43999863,124.7900009,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Dennis,6611,Smith,XXXXXXXXX,Home Office,PR,3499 Golden Ridge,725,4,Apparel,18.25411797,-66.37049866,Europe,Altamura,Italia,6611,7/13/2017 7:27,63320,403,5.199999809,0.039999999,158309,129.9900055,0.300000012,1,129.9900055,124.7900009,37.43999863,Southern Europe,Apulia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/19/2017 7:27,Standard Class
PAYMENT,4,4,46.79999924,124.7900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,9091,Hickman,XXXXXXXXX,Home Office,PR,245 Lost Way,725,4,Apparel,18.25314331,-66.37052155,Europe,Madrid,España,9091,7/6/2015 12:21,12778,403,5.199999809,0.039999999,31956,129.9900055,0.379999995,1,129.9900055,124.7900009,46.79999924,Southern Europe,Madrid,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/10/2015 12:21,Standard Class
PAYMENT,6,4,-475.1799927,287.9899902,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Jessica,10013,Smith,XXXXXXXXX,Home Office,PR,9809 Indian Berry Hollow,725,4,Apparel,18.21547127,-66.37055206,Europe,Rennes,Francia,10013,9/29/2017 1:03,68645,364,12,0.039999999,171616,299.9899902,-1.649999976,1,299.9899902,287.9899902,-475.1799927,Western Europe,Bretaña,PENDING_PAYMENT,,364,17,,http://images.acmesports.sports/Total+Gym+1400,Total Gym 1400,299.9899902,0,10/5/2017 1:03,Standard Class
PAYMENT,2,4,56.15999985,124.7900009,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,10863,Holmes,XXXXXXXXX,Home Office,PR,1293 Pleasant Bank,725,4,Apparel,18.25967407,-66.37052918,Europe,Toulon,Francia,10863,9/17/2015 7:52,17766,403,5.199999809,0.039999999,44404,129.9900055,0.449999988,1,129.9900055,124.7900009,56.15999985,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/19/2015 7:52,Standard Class
PAYMENT,2,4,57.40000153,124.7900009,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Anthony,6746,Sanchez,XXXXXXXXX,Home Office,PR,6036 Noble Blossom Wynd,725,4,Apparel,18.2505703,-66.37058258,Europe,Tours,Francia,6746,8/24/2015 4:03,16111,403,5.199999809,0.039999999,40238,129.9900055,0.460000008,1,129.9900055,124.7900009,57.40000153,Western Europe,Centro-Valle de Loira,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/26/2015 4:03,Standard Class
PAYMENT,6,4,37.43999863,124.7900009,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Roger,10208,Reeves,XXXXXXXXX,Home Office,PR,1492 Emerald Terrace,725,4,Apparel,18.25865555,-66.37057495,Europe,Reutlingen,Alemania,10208,6/20/2015 2:54,11655,403,5.199999809,0.039999999,29140,129.9900055,0.300000012,1,129.9900055,124.7900009,37.43999863,Western Europe,Baden-Wurtemberg,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/26/2015 2:54,Standard Class
PAYMENT,6,4,6.170000076,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Stephanie,19,Mitchell,XXXXXXXXX,Home Office,PR,3543 Red Treasure Bay,725,4,Apparel,18.35910606,-66.07789612,Europe,Vilna,Lituania,19,10/24/2016 13:47,45390,403,6.5,0.050000001,113423,129.9900055,0.050000001,1,129.9900055,123.4899979,6.170000076,Northern Europe,Vilna,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/30/2016 13:47,Standard Class
PAYMENT,5,4,46.31000137,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Shirley,4366,Riley,XXXXXXXXX,Home Office,PR,7108 Cinder Road,725,4,Apparel,18.21341896,-66.37055969,Europe,Lincoln,Reino Unido,4366,6/17/2015 18:30,11494,403,6.5,0.050000001,28759,129.9900055,0.379999995,1,129.9900055,123.4899979,46.31000137,Northern Europe,Inglaterra,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/22/2015 18:30,Standard Class
PAYMENT,6,4,122.75,438.4100037,Late delivery,1,66,Crafts,Caguas,Puerto Rico,XXXXXXXXX,Carissa,14748,Riggs,XXXXXXXXX,Home Office,PR,8852 Shady Glade,725,4,Apparel,18.20542336,-66.0370636,Europe,Aschaffenburg,Alemania,14748,11/5/2017 6:25,71195,1353,23.0699997,0.050000001,174510,461.480011,0.280000001,1,461.480011,438.4100037,122.75,Western Europe,Bavaria,PENDING_PAYMENT,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,11/11/2017 6:25,Standard Class
PAYMENT,2,4,0,123.4899979,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,6426,Wade,XXXXXXXXX,Home Office,PR,3332 High Wharf,725,4,Apparel,18.27972794,-66.37050629,Europe,Bremen,Alemania,6426,8/19/2017 11:26,65866,403,6.5,0.050000001,164600,129.9900055,0,1,129.9900055,123.4899979,0,Western Europe,Bremen,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/21/2017 11:26,Standard Class
PAYMENT,2,4,-13.94999981,123.4899979,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Lauren,6411,Boyd,XXXXXXXXX,Home Office,PR,7247 Honey Prairie Field,725,4,Apparel,18.2542057,-66.37063599,Europe,Heidelberg,Alemania,6411,10/21/2015 11:40,20106,403,6.5,0.050000001,50253,129.9900055,-0.109999999,1,129.9900055,123.4899979,-13.94999981,Western Europe,Baden-Wurtemberg,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/23/2015 11:40,Standard Class
PAYMENT,4,4,26.63999939,56.68999863,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Tammy,10121,Smith,XXXXXXXXX,Home Office,PR,6391 Golden Promenade,725,4,Apparel,18.29272842,-66.37057495,Europe,Bilbao,España,10121,7/24/2017 0:16,64053,365,3.299999952,0.059999999,160148,59.99000168,0.469999999,1,59.99000168,56.68999863,26.63999939,Southern Europe,País Vasco,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/28/2017 0:16,Standard Class
PAYMENT,2,4,-23.95999908,337.4599915,Advance shipping,0,63,Children's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Zena,13639,Hendricks,XXXXXXXXX,Home Office,PR,5365 Noble Nectar Island,725,4,Apparel,18.23255158,-66.0370636,Europe,Wuppertal,Alemania,13639,10/20/2017 1:53,70086,1350,19.63999939,0.059999999,173401,357.1000061,-0.07,1,357.1000061,337.4599915,-23.95999908,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,10/22/2017 1:53,Standard Class
PAYMENT,4,4,7.369999886,122.8399963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Cheryl,3738,Smith,XXXXXXXXX,Home Office,PR,7940 Shady Blossom Lane,725,4,Apparel,18.25343704,-66.37055969,Europe,Mont-de-Marsan,Francia,3738,7/10/2015 14:26,13058,403,7.150000095,0.059999999,32667,129.9900055,0.059999999,1,129.9900055,122.8399963,7.369999886,Western Europe,Aquitania-Lemosín-Poitou-Charentes,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/14/2015 14:26,Standard Class
PAYMENT,4,4,-11.15999985,55.79000092,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Elizabeth,1294,Smith,XXXXXXXXX,Home Office,PR,7108 Cinder Road,725,4,Apparel,18.29356575,-66.3705368,Europe,Stoke-on-Trent,Reino Unido,1294,9/14/2017 4:45,67628,365,4.199999809,0.07,169082,59.99000168,-0.200000003,1,59.99000168,55.79000092,-11.15999985,Northern Europe,Inglaterra,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/18/2017 4:45,Standard Class
PAYMENT,3,4,45.33000183,120.8899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Helen,12117,Smith,XXXXXXXXX,Home Office,PR,2789 Honey Cove,725,4,Apparel,18.22816658,-66.37063599,Europe,Glasgow,Reino Unido,12117,9/6/2017 5:27,67082,403,9.100000381,0.07,167690,129.9900055,0.379999995,1,129.9900055,120.8899994,45.33000183,Northern Europe,Escocia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/9/2017 5:27,Standard Class
PAYMENT,4,4,-199.4700012,120.8899994,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Catherine,823,Small,XXXXXXXXX,Home Office,PR,5486 Broad Autumn Boulevard,725,4,Apparel,18.1464901,-66.57676697,Europe,Trapani,Italia,823,6/19/2015 22:42,11643,403,9.100000381,0.07,29110,129.9900055,-1.649999976,1,129.9900055,120.8899994,-199.4700012,Southern Europe,Sicilia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/23/2015 22:42,Standard Class
PAYMENT,2,4,12.09000015,120.8899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Kyle,6316,Smith,XXXXXXXXX,Home Office,PR,7107 Blue Rise Place,725,4,Apparel,18.2232132,-66.3705368,Europe,Garches,Francia,6316,7/8/2017 5:11,62971,403,9.100000381,0.07,157474,129.9900055,0.100000001,1,129.9900055,120.8899994,12.09000015,Western Europe,Isla de Francia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/10/2017 5:11,Standard Class
PAYMENT,3,4,34.29999924,118.2900009,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Helen,12117,Smith,XXXXXXXXX,Home Office,PR,2789 Honey Cove,725,4,Apparel,18.22816658,-66.37063599,Europe,Glasgow,Reino Unido,12117,9/6/2017 5:27,67082,403,11.69999981,0.090000004,167689,129.9900055,0.289999992,1,129.9900055,118.2900009,34.29999924,Northern Europe,Escocia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/9/2017 5:27,Standard Class
PAYMENT,6,4,11.63000011,54.59000015,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Cynthia,11288,Smith,XXXXXXXXX,Home Office,PR,6967 Blue River Island,725,4,Apparel,18.28681564,-66.37057495,Europe,Trapani,Italia,11288,6/23/2017 3:59,61940,365,5.400000095,0.090000004,154843,59.99000168,0.209999993,1,59.99000168,54.59000015,11.63000011,Southern Europe,Sicilia,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/29/2017 3:59,Standard Class
PAYMENT,4,4,57.95999908,118.2900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Tammy,10121,Smith,XXXXXXXXX,Home Office,PR,6391 Golden Promenade,725,4,Apparel,18.29272842,-66.37057495,Europe,Bilbao,España,10121,7/24/2017 0:16,64053,403,11.69999981,0.090000004,160150,129.9900055,0.49000001,1,129.9900055,118.2900009,57.95999908,Southern Europe,País Vasco,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/28/2017 0:16,Standard Class
PAYMENT,6,4,-5.909999847,118.2900009,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Brittany,8380,Smith,XXXXXXXXX,Home Office,PR,3671 Sunny Cove,725,4,Apparel,18.28518677,-66.37059021,Europe,Perugia,Italia,8380,9/17/2015 4:01,17755,403,11.69999981,0.090000004,44377,129.9900055,-0.050000001,1,129.9900055,118.2900009,-5.909999847,Southern Europe,Umbría,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/23/2015 4:01,Standard Class
PAYMENT,4,4,-39.97999954,118.2900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Catherine,823,Small,XXXXXXXXX,Home Office,PR,5486 Broad Autumn Boulevard,725,4,Apparel,18.1464901,-66.57676697,Europe,Trapani,Italia,823,6/19/2015 22:42,11643,403,11.69999981,0.090000004,29109,129.9900055,-0.340000004,1,129.9900055,118.2900009,-39.97999954,Southern Europe,Sicilia,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/23/2015 22:42,Standard Class
